"sector;Año;Mes;Fecha;Cuenta Corriente;Balance Comercial;Bienes;Servicios;Ingreso primario;Intereses;Utilidades y Dividendos;Ingreso secundario;Capital;Cuenta Financiera;IED (neto);Préstamos financieros, títulos de deuda y líneas de crédito;FAE;Resultado Cambiario Sector;Resultado Cambiario (Incluye Conceptos no informados por el cliente);Conceptos no informados por el cliente"
"Electricidad;2007;6;200706;-100,6970023295;-78,1649323295;-67,6520641006;-10,5128682289;-22,539269;-22,577587;0;0,007199;0;-49,6361109413;2,5;-33,536881;-20,7511109413;-150,3331132708;-150,3331132708;0"
"Electricidad;2007;7;200707;-145,7143218865;-139,5033468865;-128,7270917927;-10,7762550938;-6,213955;-7,23184;1,017885;0,00298;0;-26,34317378;0,825;-7,85689599999997;-18,81814578;-172,0574956665;-172,0574956665;0"
"Electricidad;2007;8;200708;-245,485243974;-244,785374974;-221,6380401229;-23,1473348511;-0,699869;-0,699869;0;0;0;-251,5448138;0,16;-11,690445;-240,0228228;-497,030057774;-497,030057774;0"
"Electricidad;2007;9;200709;-495,2481782399;-485,6217123699;-472,4577056884;-13,1640066815;-9,62944587;-9,66242287;0,003;0,00298;0;144,7021022;0,137067;-1,19006835;148,38574655;-350,5460760399;-350,5460760399;0"
"Electricidad;2007;10;200710;-179,1602710005;-176,3306140005;-128,2169648336;-48,1136491669;-2,832637;-2,655646;-0,176991;0,00298;0;23,4294429665;10,599933;-1,52956500000001;14,3590749665;-155,730828034;-155,730828034;0"
"Electricidad;2007;11;200711;-51,4902264683;-50,2991564683;-34,6471713203;-15,651985148;-1,35107;-1,35107;0;0,16;0;-20,27217375;1,109995;9,270443;-30,61608775;-71,7624002183;-71,7624002183;0"
"Electricidad;2007;12;200712;-86,82758266;-64,21891266;-39,38394617;-24,83496649;-22,60867;-22,381164;-0,227506;0;0;-10,70996589;1,147995;-2,650124;-9,17033689;-97,53754855;-97,53754855;0"
"Electricidad;2008;1;200801;-68,83540786;-62,86275067;-48,53406041;-14,32869026;-5,97265719;-5,38835519;-0,628627;0;0;-8,13565416;0,706;4,327759;-13,19464816;-76,97106202;-76,97106202;0"
"Electricidad;2008;2;200802;-77,67658665;-77,05310265;-54,16606952;-22,88703313;-0,623484;-0,60219;-0,021294;0;0;-4,39004599;0,518813;2,244396;-7,15578299;-82,06663264;-82,06663264;0"
"Electricidad;2008;3;200803;-59,69695343;-54,11423669;-19,03261775;-35,08161894;-5,58271674;-5,58271674;0;0;0;-10,01154715;0,562135;-5,813245;-4,78257115;-69,70850058;-69,70850058;0"
"Electricidad;2008;4;200804;-356,31419231;-344,35378031;-333,27182984;-11,08195047;-11,960412;-12,007278;0;0;0;239,02770854;1,95;2,327697;234,73424654;-117,28648377;-117,28648377;0"
"Electricidad;2008;5;200805;-136,26718777;-134,90604777;-119,56624369;-15,33980408;-1,36114;-0,623596;-0,737544;0;0;-153,89645436;1,572414;-46,38671566;-109,0821527;-290,16364213;-290,16364213;0"
"Electricidad;2008;6;200806;-202,06258951;-189,77634012;-173,05027044;-16,72606968;-12,32795539;-13,74637939;1,418424;0,041706;0;-222,61824186;0,652388;5,43062031;-228,63632317;-424,68083137;-424,68083137;0"
"Electricidad;2008;7;200807;-601,56083995;-584,4671429;-549,8893432;-34,5777997;-17,09118005;-17,09118005;0;-0,002517;0;145,8519849;1,287741;13,17518041;130,90642649;-455,70885505;-455,70885505;0"
"Electricidad;2008;8;200808;-265,56165587;-264,58882933;-244,28968936;-20,29913997;-1,32703494;-0,52289494;-0,80414;0,3542084;0;52,99037965;0,153705;0,51458511;52,35089054;-212,57127622;-212,57127622;0"
"Electricidad;2008;9;200809;-179,07011102;-168,07867154;-137,34639911;-30,73227243;-10,99143948;-10,11709848;-0,874341;0;0;43,24719366;0,69344;40,69806864;1,91436102;-135,82291736;-135,82291736;0"
"Electricidad;2008;10;200810;-197,55821996;-180,77662896;-138,02283906;-42,7537899;-16,821591;-15,181383;-1,640208;0,04;0;-31,6144429;0,672198;-9,602388;-22,4213989;-229,17266286;-229,17266286;0"
"Electricidad;2008;11;200811;-152,55476201;-152,23628701;-74,07890632;-78,15738069;-0,3204;-0,3204;0;0,001925;0;-12,56054791;0,1425;-1,57680941;-11,1367335;-165,11530992;-165,11530992;0"
"Electricidad;2008;12;200812;-153,34947956;-136,54577348;-91,00887202;-45,53690146;-16,80070608;-17,06502708;0,264321;-0,003;0;-39,25302723;1,90429;-18,73954149;-22,37947274;-192,60250679;-192,60250679;0"
"Electricidad;2009;1;200901;-116,57913482;-102,85627882;-43,34476094;-59,51151788;-13,722856;-13,692896;-0,02996;0;0;-18,52527092;0,171043;-2,3575564;-16,09147552;-135,10440574;-135,10440574;0"
"Electricidad;2009;2;200902;-78,5825433;-77,99124466;-55,82596288;-22,16528178;-0,59129864;-0,59129864;0;0;0;8,9505134;0,142468;44,19395936;-27,45595796;-69,6320299;-69,6320299;0"
"Electricidad;2009;3;200903;-45,61596332;-36,93092884;-12,63925703;-24,29167181;-8,68503448;-8,68503448;0;0;0;-39,41629551;0,06;-15,2631678;-23,42770671;-85,03225883;-85,03225883;0"
"Electricidad;2009;4;200904;-150,49622868;-138,68923368;-58,93732406;-79,75190962;-11,886903;-11,886903;0;0,079908;0;-15,69291535;0,05;12,44946;-26,97669535;-166,18914403;-166,18914403;0"
"Electricidad;2009;5;200905;-113,55736983;-111,75394483;-99,22217901;-12,53176582;-1,875385;-0,680979;-1,194406;0,07196;0;-30,74943;0,1576359;2,6629;-33,5670519;-144,30679983;-144,30679983;0"
"Electricidad;2009;6;200906;-138,44348582;-121,92496334;-100,14010098;-21,78486236;-16,58087148;-15,00288548;-1,577986;0,062349;0;-72,65728675;2,262956;-26,84258313;-47,95653362;-211,10077257;-211,10077257;0"
"Electricidad;2009;7;200907;-110,45584767;-95,92984867;-51,99300902;-43,93683965;-14,52772;-13,889535;-0,638185;0,001721;0;-4,27983821;0,05;10,03764897;-11,34111118;-114,73568588;-114,73568588;0"
"Electricidad;2009;8;200908;-214,38333264;-213,61829735;-186,65639336;-26,96190399;-0,99188629;-0,34375929;-0,648127;0,226851;0;-7,92390538;3,767721;11,4420936;-20,55430098;-222,30723802;-222,30723802;0"
"Electricidad;2009;9;200909;-218,71074362;-206,36659212;-176,43848893;-29,92810319;-12,3441515;-3,0123945;-9,331757;0;0;-19,86506447;-0,725418;-2,9928575;-18,61599597;-238,57580809;-238,57580809;0"
"Electricidad;2009;10;200910;-255,73858865;-241,57665665;-189,12320601;-52,45345064;-14,161932;-12,85928;-1,302652;0;0;-7,05883596;1,669049;5,88483;-14,61931096;-262,79742461;-262,79742461;0"
"Electricidad;2009;11;200911;-307,77887678;-307,86780978;-256,58968143;-51,27812835;-0,398132;-0,398132;0;0,487065;0;47,0583831;0,15999;-4,193096;51,0862391;-260,72049368;-260,72049368;0"
"Electricidad;2009;12;200912;-116,4687271;-102,58456364;-49,64124209;-52,94332155;-13,88039946;-12,77211346;-1,108286;-0,003764;0;-16,731549;6,066873;-16,458658;-6,219848;-133,2002761;-133,2002761;0"
"Electricidad;2010;1;201001;-72,59527409;-58,40890209;-18,61069979;-39,7982023;-14,181812;-14,181812;0;-0,00456;0;-26,17771313;0;-3,742751;-18,77444913;-98,77298722;-98,77298722;0"
"Electricidad;2010;2;201002;-116,83354356;-100,27807253;-79,21832413;-21,0597484;-16,55547103;-16,51302603;-0,042445;0;0;-32,43229361;3,086056;-29,22016061;-14,23786;-149,26583717;-149,26583717;0"
"Electricidad;2010;3;201003;-83,4424314;-82,52105935;-36,69826205;-45,8227973;-0,92137205;-0,92137205;0;0;0;-40,98286335;0;-14,065734;-27,59864635;-124,42529475;-124,42529475;0"
"Electricidad;2010;4;201004;-90,46525653;-77,25107685;-52,68919542;-24,56188143;-13,20922468;-11,75356868;-1,455656;-0,004955;0;-16,01616113;2,011685;1,293639;-20,48196355;-106,48141766;-106,48141766;0"
"Electricidad;2010;5;201005;-153,14578511;-130,08023811;-94,49064876;-35,58958935;-23,057547;-22,855578;-0,201969;-0,008;0;-25,44320653;0,065;-5,835377;-19,52283353;-178,58899164;-178,58899164;0"
"Electricidad;2010;6;201006;-228,22797833;-217,77949816;-191,09720836;-26,6822898;-10,44848017;-9,63831917;-0,810161;0;0;-56,04265933;0,036575;-31,825874;-24,25627433;-284,27063766;-284,27063766;0"
"Electricidad;2010;7;201007;-278,36528037;-270,12945537;-248,63320836;-21,49624701;-8,235825;-8,235825;0;0;0;-21,04430834;0,31699839;-2,5252875;-14,68116723;-299,40958871;-299,40958871;0"
"Electricidad;2010;8;201008;-353,53740068;-340,31237619;-309,28441725;-31,02795894;-13,22502449;-12,41330049;-0,811724;0;0;-54,48217448;0,076869;-27,98212927;-26,57691421;-408,01957516;-408,01957516;0"
"Electricidad;2010;9;201009;-327,60335259;-326,67218259;-288,3949375;-38,27724509;-0,93117;-0,93117;0;0;0;-63,46203975;7,415361;-36,902599;-33,82480675;-391,06539234;-391,06539234;0"
"Electricidad;2010;10;201010;-220,49692081;-206,26962381;-129,8829037;-76,38672011;-14,235985;-12,662568;-1,573417;0,008688;0;29,56875528;0,048685;45,264438;-15,59523572;-190,92816553;-190,92816553;0"
"Electricidad;2010;11;201011;-431,36532161;-429,38351731;-341,67214509;-87,71137222;-2,0114793;-1,2574473;-0,754957;0,029675;0;68,44522292;0,02232;88,097393;-19,67875008;-362,92009869;-362,92009869;0"
"Electricidad;2010;12;201012;-193,90771918;-183,58359618;-123,70005778;-59,8835384;-10,337205;-9,483921;-0,853284;0,013082;0,2;-21,05462395;7,05138;-2,405296;-25,54293595;-214,76234313;-214,76234313;0"
"Electricidad;2011;1;201101;-127,52708437;-101,79706937;-33,3492051;-68,44786427;-25,730015;-25,107195;-0,62282;0;0,23;-18,84494372;0;12,541139;-27,64108372;-146,14202809;-146,14202809;0"
"Electricidad;2011;2;201102;-198,51434264;-191,58997264;-99,60781075;-91,98216189;-6,91617;-6,867723;-0,048447;-0,0082;0,13;24,4382494;1,685669;-6,607495;29,3600754;-173,94609324;-173,94609324;0"
"Electricidad;2011;3;201103;-131,98068892;-128,75096594;-68,80958228;-59,94138366;-3,232506;-1,977371;-1,255135;0,00278302;0,24;63,73669816;2,008954;87,316481;-25,58947784;-68,00399076;-68,00399076;0"
"Electricidad;2011;4;201104;-195,60962397;-180,71958078;-119,13643458;-61,5831462;-14,89004319;-14,89004319;0;0;0,17;39,239995;0,004;71,006479;-29,598494;-156,19962897;-156,19962897;0"
"Electricidad;2011;5;201105;-358,71180112;-356,85567712;-259,63031011;-97,22536701;-1,846124;-0,606657;-1,239467;-0,01;0,285;47,82169829;0,154171;13,130325;34,38720629;-310,60510283;-310,60510283;0"
"Electricidad;2011;6;201106;-352,91076298;-340,99306898;-298,95818214;-42,03488684;-11,95687;-10,104647;-1,852223;0,039176;0,138;-31,1228787;2,010857;9,871591;-42,8553317;-383,89564168;-383,89564168;0"
"Electricidad;2011;7;201107;-299,26223493;-291,72337493;-247,47579131;-44,24758362;-7,53886;-6,260072;-1,278788;0;0,16;-38,5726763;0,0330995;-5,354749;-29,5090298;-337,67491123;-337,67491123;0"
"Electricidad;2011;8;201108;-491,73153472;-490,18099872;-448,69040166;-41,49059706;-1,550536;-0,887229;-0,663307;0;0,137;26,10962875;1,438119;9,600788;15,22071675;-465,48490597;-465,48490597;0"
"Electricidad;2011;9;201109;-383,84538574;-357,21151974;-321,12200392;-36,08951582;-26,642221;-25,863275;-0,778946;0,008355;0,13;-33,73234027;0,074797;-0,423265;-33,53920027;-417,44772601;-417,44772601;0"
"Electricidad;2011;10;201110;-467,03700791;-448,83510391;-359,33812856;-89,49697535;-18,201904;-18,201904;0;0;0,16;-32,39201342;3,18287642;-9,117803;-26,60708184;-499,26902133;-499,26902133;0"
"Electricidad;2011;11;201111;-381,45374692;-380,26938326;-340,02732825;-40,24205501;-1,18632166;-0,48064;-0,70568166;0,001958;0,085;4,47552963;0,00315;2,771849;1,85052563;-376,89321729;-376,89321729;0"
"Electricidad;2011;12;201112;-320,07315276;-309,75648476;-251,12969783;-58,62678693;-10,316668;-10,016668;-0,3;0;0,28676056;3,46453268;0,121181;-0,184781;3,37813768;-316,32185952;-316,32185952;0"
"Electricidad;2012;1;201201;-94,42097555;-92,25219855;-25,64441928;-66,60777927;-2,166277;-2,122357;-0,04392;-0,0025;0,059;-9,84348742;0;-3,127184;-3,64206042;-104,20546297;-104,20546297;0"
"Electricidad;2012;2;201202;-242,88056193;-230,69268293;-185,87843835;-44,81424458;-12,187879;-12,187879;0;0;0,138;217,86890578;0;9,830721;208,03040778;-24,87365615;-24,87365615;0"
"Electricidad;2012;3;201203;-380,22077601;-364,69738301;-282,3408149;-82,35656811;-15,523393;-15,523393;0;0;0,028;325,93051901;0,151494;32,574877;301,04025201;-54,262257;-54,262257;0"
"Electricidad;2012;4;201204;-86,34461749;-68,04256649;-30,00614685;-38,03641964;-18,302051;-18,302051;0;0;0,101;-1,40474048;0,00278;-2,372692;0,97287652;-87,64835797;-87,64835797;0"
"Electricidad;2012;5;201205;-88,33501544;-85,78406344;-41,79353519;-43,99052825;-2,757469;-2,757469;0;0,206517;0,157;49,20213334;0,234922;48,274697;0,54252434;-38,9758821;-38,9758821;0"
"Electricidad;2012;6;201206;-293,44813446;-282,20638683;-224,324586;-57,88180083;-11,24837763;-11,24837763;0;0,00663;0;6,84430044;0;-7,46339939;14,30328383;-286,60383402;-286,60383402;0"
"Electricidad;2012;7;201207;-443,01219165;-435,42797465;-380,56040327;-54,86757138;-7,584217;-7,477919;-0,105957;0;0;-5,19066942;0,551037;-3,79735813;0,58833071;-448,20286107;-448,20286107;0"
"Electricidad;2012;8;201208;-615,74323295;-607,27277195;-545,61278731;-61,65998464;-8,470461;-8,470461;0;0;0;8,49576041;0,049447;7,49481646;0,80150195;-607,24747254;-607,24747254;0"
"Electricidad;2012;9;201209;-313,5038044;-297,36921826;-244,6586153;-52,71060296;-16,13458614;-16,13458614;0;0;0;-11,22530191;0,065533;-11,898694;0,45786409;-324,72910631;-324,72910631;0"
"Electricidad;2012;10;201210;-235,53403233;-216,18107133;-173,80896421;-42,37210712;-19,69355;-19,69355;0;0,340589;0;0,0675551500000006;0;-0,406725719999999;0,32428587;-235,46647718;-235,46647718;0"
"Electricidad;2012;11;201211;-169,46905643;-161,92121466;-135,6480714;-26,27314326;-7,548596;-7,548596;0;0,00075423;0;3,37987282;0,147265;2,69926977;0,38201605;-166,08918361;-166,08918361;0"
"Electricidad;2012;12;201212;-324,02063514;-311,823479;-220,19325035;-91,63022865;-12,32981814;-12,32981814;0;0,132662;0;-2,0949702;0;-6,0182602;3,92329;-326,11560534;-326,11560534;0"
"Electricidad;2013;1;201301;-164,05100817;-156,64179628;-111,03986692;-45,60192936;-7,59737089;-7,59737089;0;0,188159;0;-16,52007499;0,1311714;-17,27641639;2,055002;-180,57108316;-180,57108316;0"
"Electricidad;2013;2;201302;-70,49037233;-63,21126017;-46,08662677;-17,1246334;-7,54013816;-7,54013816;0;0,261026;0;0,87065607;5,954699;-8,63904993;3,555007;-69,61971626;-69,61971626;0"
"Electricidad;2013;3;201303;-180,21170382;-164,922498;-139,17066263;-25,75183537;-15,36050082;-15,36050082;0;0,071295;0;-26,18501079;0,080648;-32,80651279;1,992805;-206,39671461;-206,39671461;0"
"Electricidad;2013;4;201304;-180,39489566;-162,21185951;-131,38963511;-30,8222244;-18,48595015;-18,48610215;0,000152;0,302914;0;-3,55476677;16,990799;-24,76635977;2,034045;-183,94966243;-183,94966243;0"
"Electricidad;2013;5;201305;-134,585478;-128,07717891;-57,08202557;-70,99515334;-6,68125909;-6,68125909;0;0,17296;0;-8,90820544;0,092904;-11,16070944;2,0096;-143,49368344;-143,49368344;0"
"Electricidad;2013;6;201306;-141,21437373;-132,63845732;-86,7657782;-45,87267912;-8,77697141;-8,77697141;0;0,201055;0;-8,31773151;0,070582;-10,42283951;2,030806;-149,53210524;-149,53210524;0"
"Electricidad;2013;7;201307;-224,19246446;-216,68077646;-186,97900889;-29,70176757;-7,605779;-7,605779;0;0,094091;0;-10,214488;0;-9,26417;0,066441;-234,40695246;-234,40695246;0"
"Electricidad;2013;8;201308;-171,87115092;-164,9448448;-137,07201441;-27,87283039;-6,959079;-6,883349;-0,07573;0,03277288;0;-8,24557962;0,16760438;-8,563207;0,000023;-180,11673054;-180,11673054;0"
"Electricidad;2013;9;201309;-442,69581472;-427,69815306;-349,96890261;-77,72925045;-14,99766166;-14,99766166;0;0;0;-17,291408;0;-17,178107;0,036699;-459,98722272;-459,98722272;0"
"Electricidad;2013;10;201310;-351,41474132;-333,97293732;-302,60630199;-31,36663533;-17,789842;-17,789842;0;0,348038;0;-7,736806;0,019573;-7,688399;0,08202;-359,15154732;-359,15154732;0"
"Electricidad;2013;11;201311;-484,53659274;-478,67734874;-465,30813056;-13,36921818;-5,859244;-5,859244;0;0;0;-5,24980754;0,14145646;-5,391265;0,000001;-489,78640028;-489,78640028;0"
"Electricidad;2013;12;201312;-311,68395551;-305,44789749;-277,09975722;-28,34814027;-6,23605802;-6,23605802;0;0;0;-16,947179;0;-16,827179;0,03;-328,63113451;-328,63113451;0"
"Electricidad;2014;1;201401;-345,68476828;-334,96037446;-301,04320694;-33,91716752;-11,11121282;-9,11121282;-2;0,386819;0;24,17798612;0,00872844;-16,96629232;41,235754;-321,50678216;-321,50678216;0"
"Electricidad;2014;2;201402;-186,1148823;-174,71683779;-143,0059829;-31,71085489;-11,40196951;-9,40196951;-2;0,003925;0;85,7792427;0,0874107;1,296052;84,39578;-100,3356396;-100,3356396;0"
"Electricidad;2014;3;201403;-191,15870716;-175,88099111;-140,48721809;-35,39377302;-15,27771605;-13,27771605;-2;0;0;43,36233995;0,06058695;3,960898;39,186007;-147,79636721;-147,79636721;0"
"Electricidad;2014;4;201404;-356,61153372;-335,25744972;-302,30878568;-32,94866404;-21,367974;-18,867974;-2,5;0,01389;0;174,53843338;0,12346738;-1,398971;175,813937;-182,07310034;-182,07310034;0"
"Electricidad;2014;5;201405;-299,51985347;-291,76169047;-261,87271386;-29,88897661;-8,026027;-6,526027;-1,5;0,267864;0;-10,3013279;0;-10,5268969;0,253775;-309,82118137;-309,82118137;0"
"Electricidad;2014;6;201406;-273,80319339;-267,45911533;-227,55252531;-39,90659002;-6,61841306;-5,61841306;-1;0,274335;0;-6,62393496;0,08716204;-7,945746;1,234649;-280,42712835;-280,42712835;0"
"Electricidad;2014;7;201407;-361,14857773;-353,30529973;-324,64544974;-28,65984999;-7,884366;-6,652403;-1,231963;0,041088;0;-26,56375544;0,13601256;-28,572872;2,123318;-387,71233317;-387,71233317;0"
"Electricidad;2014;8;201408;-390,85947582;-384,07091251;-354,15681214;-29,91410037;-7,22343731;-7,22343731;0;0,434874;0;-2,904651;0;-3,24032;0,376036;-393,76412682;-393,76412682;0"
"Electricidad;2014;9;201409;-315,68507937;-301,69781602;-290,39365295;-11,30416307;-14,02280135;-14,02280135;0;0,035538;0;-11,87105737;0;-12,053047;0,028009;-327,55613674;-327,55613674;0"
"Electricidad;2014;10;201410;-357,53459603;-343,95621603;-320,05294531;-23,90327072;-13,579975;-13,579975;0;0,001595;0;-11,00368206;0,1070843;-11,312334;0,05156764;-368,53827809;-368,53827809;0"
"Electricidad;2014;11;201411;-414,30051669;-410,516176;-355,83537762;-54,68079838;-3,78434069;-3,78434069;0;0;0;-5,8195567;0,0212393;-5,850571;0,009775;-420,12007339;-420,12007339;0"
"Electricidad;2014;12;201412;-224,10080731;-221,0158737;-156,40115581;-64,61471789;-3,2916671;-3,2916671;0;0,20673349;0;-15,18813965;0,097674;-15,903709;0,46789535;-239,28894696;-239,28894696;0"
"Electricidad;2015;1;201501;-160,93628221;-155,33487567;-101,49931339;-53,83556228;-5,598638;-5,598638;0;-0,00276854;0;0,340435900000001;0,06768;2,3789419;0,033434;-160,59584631;-160,59584631;0"
"Electricidad;2015;2;201502;-112,61913021;-100,56083785;-67,75527475;-32,8055631;-12,059276;-12,059276;0;0,00098364;0;-3,9075164;0;-4,147512;0,2399956;-116,52664661;-116,52664661;0"
"Electricidad;2015;3;201503;-166,19617078;-156,81431832;-106,41312925;-50,40118907;-9,37995753;-9,37995753;0;-0,00189493;0;-228,89348977;0;-6,251354;-222,64213577;-395,08966055;-395,08966055;0"
"Electricidad;2015;4;201504;-148,27841724;-134,59074565;-86,55606277;-48,03468288;-13,857943;-13,857943;0;0,17027141;0;73,12041165;0,1656037;2,489429;70,46366;-75,15800559;-75,15800559;0"
"Electricidad;2015;5;201505;-117,22947784;-114,57741318;-94,81362511;-19,76378807;-2,65175359;-2,65175359;0;-0,00031107;0;-4,24500333;0,00781767;-5,879567;1,59854;-121,47448117;-121,47448117;0"
"Electricidad;2015;6;201506;-282,94501415;-277,88938511;-249,20118307;-28,68820204;-5,90527266;-5,90527266;0;0,84964362;0;31,50510258;0,07265861;-9,16826;40,74801596;-251,43991157;-251,43991157;0"
"Electricidad;2015;7;201507;-216,33407429;-214,96231972;-176,0824448;-38,87987492;-1,634457;-1,622857;0;0,26270243;0;-71,388188;0;-26,918706;-44,20536;-287,72226229;-287,72226229;0"
"Electricidad;2015;8;201508;-206,44536057;-197,93727544;-171,19878738;-26,73848806;-8,506679;-8,506679;0;-0,00140613;0;-1,95566059;0,08998141;-8,03471;5,93891859;-208,40102116;-208,40102116;0"
"Electricidad;2015;9;201509;-252,16992585;-241,94736143;-210,67983858;-31,26752285;-10,22075767;-10,21495767;0;-0,00180675;0;-4,34010276;0,00837173;-4,345504;-0,00297049;-256,51002861;-256,51002861;0"
"Electricidad;2015;10;201510;-132,40767013;-119,80942573;-88,82892591;-30,98049982;-12,596043;-12,596043;0;-0,0022014;0;2,72936868;0;-11,138858;13,86651068;-129,67830145;-129,67830145;0"
"Electricidad;2015;11;201511;-205,58900735;-202,7754207;-197,59494447;-5,18047623;-2,81197625;-2,81197625;0;-0,0016104;0;-42,92951785;0,138455;-21,468743;-21,59922985;-248,5185252;-248,5185252;0"
"Electricidad;2015;12;201512;-233,29831591;-229,01068622;-224,63033052;-4,3803557;-4,28446083;-4,28446083;0;-0,00316886;0;-164,95044819;0,05508256;-18,235848;-146,77244634;-398,2487641;-398,2487641;0"
"Electricidad;2016;1;201601;-140,25781777;-135,38669953;-110,15539723;-25,2313023;-4,870186;-4,870186;0;-0,00093224;0;-8,98400062;0;14,171784;-24,85829262;-149,24181839;-149,24181839;0"
"Electricidad;2016;2;201602;-134,69128323;-127,71184978;-99,91227571;-27,79957407;-6,978345;-4,978345;-2;-0,00108845;0;25,04314375;0,02110044;25,734701;-0,71375503;-109,64813948;-109,64813948;0"
"Electricidad;2016;3;201603;-128,70398592;-106,85126933;-62,84106492;-44,01020441;-21,85061963;-11,85061963;-10;-0,00209696;0;-10,470626;0,14859251;4,082468;-10,70938843;-139,17461192;-139,17461192;0"
